Player,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,State/Province,Top_25_player,G.1,MP.1,Pos_C,Pos_F,Pos_F-C,Pos_F-G,Pos_G,Pos_G-F,Pos_SF-SG,Team_ATL,Team_BOS,Team_BRK,Team_CHI,Team_CHO,Team_CLE,Team_CON,Team_DAL,Team_DEN,Team_DET,Team_GSW,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_LAS,Team_LVA,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NOP,Team_NYK,Team_NYL,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SAC,Team_SAS,Team_SEA,Team_TOR,Team_TOT,Team_UTA,Team_WAS,Team Name_Atlanta Dream,Team Name_Atlanta Hawks,Team Name_Boston Celtics,Team Name_Brooklyn Nets,Team Name_Charlotte Hornets,Team Name_Chicago Bulls,Team Name_Chicago Sky,Team Name_Cleveland Cavaliers,Team Name_Connecticut Sun,Team Name_Dallas Mavericks,Team Name_Dallas Wings,Team Name_Denver Nuggets,Team Name_Detroit Pistons,Team Name_Golden State Warriors,Team Name_Houston Rockets,Team Name_Indiana Fever,Team Name_Indiana Pacers,Team Name_Las Vegas Aces,Team Name_Los Angeles Clippers,Team Name_Los Angeles Lakers,Team Name_Los Angeles Sparks,Team Name_Memphis Grizzlies,Team Name_Miami Heat,Team Name_Milwaukee Bucks,Team Name_Minnesota Lynx,Team Name_Minnesota Timberwolves,Team Name_New Orleans Pelicans,Team Name_New York Knicks,Team Name_New York Liberty,Team Name_Oklahoma City Thunder,Team Name_Orlando Magic,Team Name_Philadelphia 76ers,Team Name_Phoenix Mercury,Team Name_Phoenix Suns,Team Name_Portland Trail Blazers,Team Name_Sacramento Kings,Team Name_San Antonio Spurs,Team Name_Seattle Storm,Team Name_Toronto Raptors,Team Name_Utah Jazz,Team Name_Washington Mystics,Team Name_Washington Wizards,City_Atlanta,City_Boston,City_Brooklyn,City_Charlotte,City_Chicago,City_Cleveland,City_Connecticut,City_Dallas,City_Denver,City_Detroit,City_Houston,City_Indiana,City_Indianapolis,City_Las Vegas,City_Los Angeles,City_Memphis,City_Miami,City_Milwaukee,City_Minneapolis,City_Minnesota,City_New Orleans,City_New York,City_New York City,City_Oklahoma City,City_Orlando,City_Philadelphia,City_Phoenix,City_Portland,City_Sacramento,City_Salt Lake City,City_San Antonio,City_San Francisco,City_Seattle,City_Toronto,City_Washington,League_NBA,League_WNBA,Playstyle_Cluster,PER
Patty Mills,0.07688661568279481,-0.47695029549358936,-0.7335901178479801,-0.6300379973416779,-0.46846076231608946,-0.600224487836308,-0.26016387692782145,0.2683190169287197,-0.13476343546634156,-0.7395300094878551,-0.7925878906256149,0.16561282015162576,-0.7461058670130594,-0.8380400816886502,1.2701916609580306,-0.6919984478706924,-0.3127716485502922,-0.6866184220033179,-0.005013517429561771,-0.41428414840352273,-0.7654230078028786,-0.6963282603391089,-0.6544378973363052,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.5668054968061975
Shake Milton,0.8289247585122438,-0.7325777283989076,-0.7363624178022121,-0.5364336727182811,-0.46846076231608946,-0.1550940360948139,-0.8313098015065847,-0.44226894476480727,-0.10261945194610529,-0.39746130804015584,-0.39444122101929263,-0.06502835294840237,-0.33557278347214625,-0.36313255451113324,0.39037202337239785,-0.6919984478706924,-0.26683491275659516,-0.5504003981242311,-0.6272907818946825,-0.3372236073198396,-0.6356088042182195,-0.5707100218369532,-0.5790655723748427,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.6495569637304808
Justin Minaya,0.17089138353647593,-0.6814522418178439,-0.7391347177564441,-1.0044552958352648,-0.9006398255006366,-1.0453549395778017,-0.5334200124600191,-0.3915126617866983,-0.3340561332918064,-0.9675758104529878,-1.0069745588751728,-0.5127435713190456,-0.9103191004294245,-0.8380400816886502,-0.8528513775638213,0.16978565376968308,-0.8292197102679248,-0.46046967509635406,-0.5411283683164465,-0.3230096952197376,-1.0250514149721968,-0.6963282603391089,-0.9860761271667404,Oregon,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,-0.8530343290682457
Josh Minott,0.07688661568279481,-0.7325777283989076,-0.7650095173292759,-1.0512574581469631,-1.150848756818006,0.3971974503251871,-0.781313208891774,-0.949831774545898,0.662407355835517,-0.9105643602117047,-0.976347891982379,0.16561282015162576,-0.6639992503048768,-0.7701961492347191,0.5864187904431096,-0.9792598150841509,-1.2628732625828767,-0.5410502038888272,-0.7211854471547339,-0.5233370002634529,-1.284679822141515,-1.5756559298541972,-1.0162250571513256,Minnesota,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.3029383499056206
Davion Mitchell,1.956981972756417,-0.528075782074653,-0.7265053512982761,-0.3492250234714877,-0.3774756963825005,0.23233432005056015,-0.26016387692782145,0.01453760203817434,0.4116842843776742,-0.45447275828143907,-0.5169478885904688,0.43017181282518785,-0.6639992503048768,-0.6345082843268572,-0.09735408007181133,-0.6919984478706924,-0.29439695423281337,-0.1417463264869707,-1.2495680463598036,-0.41428414840352273,-0.6356088042182195,-0.4450917833347979,-0.45846985243650257,California,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,-0.709728486313715
Donovan Mitchell,1.1579414460001276,2.079324033559592,-0.6648986856486763,2.9737285006590963,3.1027030755772746,0.31476588518787385,3.3094981516894473,3.4659648445495908,0.4566858613060049,2.168053952817588,2.0863187972970225,0.43017181282518785,3.1129051182715237,2.8933762032775543,0.6246718181642241,0.026154970162953865,0.05472223779928411,2.7188321749738535,3.7286500693611644,-0.028981442985107336,2.2203036746442804,0.6854723631846018,2.752391190921804,Ohio,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2.243020405859131
Evan Mobley,0.9229295263659248,1.8236966006542743,-0.6793762520763322,1.7100701182432405,1.101031625038319,1.2874583538081745,-0.5334200124600191,-0.4930252277429164,0.4888298448262412,2.2820768533001545,1.8106787952618764,0.8711034672811239,1.0602397005669584,1.2651218243832105,-0.07344593774611477,2.0369845406571634,2.2457782061471874,0.23789490777174696,0.5392141047132777,1.8805906602611295,0.9221616387976896,1.4391817941975351,1.1092745067619192,Ohio,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1.6852397992145856
Isaiah Mobley,-0.9571658307076975,-0.7325777283989076,-0.751456050886364,-0.8172466465884713,-0.8551472925338423,-0.056176157930037884,-0.6160510779372707,-0.5945377936991345,0.019527685430792134,-0.7395300094878551,-0.7925878906256149,0.16561282015162576,-0.9924257171376073,-0.9737279465965121,-3.511436804181276,-0.6919984478706924,-1.065758011530626,-0.46046967509635406,-0.7211854471547339,-0.9239916103508831,-1.154865618556856,-1.198801214347731,-0.9107038022052779,Ohio,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.2609680368244303
Malik Monk,1.956981972756417,-0.7325777283989076,-0.6935457851757402,1.2888506574379552,1.4194793558058802,0.1581459114269778,1.5960603779531588,1.8925200722282098,0.3409675206331544,0.7997791470267912,0.7693721209068798,0.3555526097634139,0.9781330838587756,0.8580582296596245,0.4525331934192089,-0.5483677642639632,-0.14739939969298288,2.0377420555784194,-0.005013517429561771,-0.028981442985107336,1.3116042495516669,0.8110906016867575,1.0640511117850417,California,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0.8361991157749273
Moses Moody,1.6749676691953739,-0.2724483491693348,-0.7197286180768201,0.07199443733379758,0.054703366802046835,0.31476588518787385,0.16819556650625098,0.42058786586304675,0.4052554876736269,-0.11240405683373984,-0.21068121966252867,0.5387088354604954,-0.08925293334759837,-0.09175682469540934,0.24214154095307974,0.3134163373764123,-0.13821205253424346,-0.822836445882405,-0.005013517429561771,-0.10604198406879038,-0.5057946006335605,-0.19385530633048692,-0.03638483265231211,California,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,-0.2231123455721648
Xavier Moon,-0.7691562950003352,-0.6814522418178439,-0.74745161761914,-0.7704444842767729,-0.6504308941832673,-0.8063034006795918,-1.2596692449406572,-0.4930252277429164,-1.1505133147058066,-0.6255071090052887,-0.5782012223760568,-0.18713250341312332,-0.9103191004294245,-0.9737279465965121,-1.1206225716116227,-0.2611063970505047,-0.29439695423281337,-0.4141823742451443,-1.2495680463598036,-0.26016306623615654,-0.8952372113875376,-1.198801214347731,-0.8956293372129855,California,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.887948308448934
Taze Moore,-1.2391801342687407,-0.7325777283989076,-0.7428311176954201,-0.3492250234714877,-0.3092368969323089,-0.023203531875112395,-0.9740962826512758,-0.18848752987426198,-0.9897933971046255,-0.11240405683373984,-0.30256122034091065,0.7286486250722828,-0.7461058670130594,-0.7023522167807882,-1.1206225716116227,0.3134163373764123,-0.23008552412163755,-0.5504003981242311,-0.31615214966212224,-0.41428414840352273,-0.3759803970489013,-0.6963282603391089,-0.5790655723748427,Oregon,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,-0.5898777356911856
Wendell Moore Jr.,-0.2521300718050891,-0.7325777283989076,-0.76439345067278,-1.0980596204586617,-1.241833822751595,0.6280058327096656,-1.402455726085348,-1.000588057524007,-1.9091113257833816,-0.9105643602117047,-1.068227892660761,1.8615037988283043,-0.9924257171376073,-1.0415718790504431,-3.511436804181276,-1.12289049869088,-0.36789573150272864,-1.2995995294592086,-1.2495680463598036,-0.41428414840352273,-1.154865618556856,-1.701274168356353,-1.1518952420819581,Minnesota,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.46658170039749
Ja Morant,-1.004168214634538,-0.2724483491693348,-0.6648986856486763,2.8801241760357,2.897986677226699,0.38895429381145574,0.8821279722297048,1.7910075062719915,-0.14119223217038882,3.0232257064368357,2.821358802724079,0.5387088354604954,3.7697580519369844,3.7753473251786573,0.3760271379769799,-0.1174757134437755,0.10065897359298112,4.081012413764722,0.6172637470355594,0.048079098098575745,2.479932081813599,0.6854723631846018,2.526274216037416,Tennessee,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1.8219144824469102
Marcus Morris,0.8759271424390843,-0.3746993223314621,-0.7221928847028042,-0.16201637422469425,-0.1727592980319254,0.1251732853720523,-0.037633619596509425,0.11605016799439233,0.6816937459476587,-0.3404498577988727,-0.30256122034091065,-0.044677661204282584,-0.41767940018032895,-0.43097648696506424,0.39993528030267644,-0.4047370806572339,-0.3955661579529733,-0.4336094988321963,-0.5411283683164465,-0.3230096952197376,-0.6356088042182195,-0.0682370678283313,-0.2926507375212848,,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.52012039484446
Markieff Morris,-0.20512768787824853,-0.6814522418178439,-0.748067684275636,-0.8640488089001698,-0.8096547595670477,-0.7073855225148153,-0.3681578815055159,-0.2900000958304801,0.3859690975614851,-0.9675758104529878,-0.9150945581967909,-1.1368314514720634,-0.8282124837212421,-0.9058840141425812,0.47165970727976614,-0.8356291314774217,-0.8686427604783752,-0.46046967509635406,-0.7211854471547339,-0.723664305307168,-0.7654230078028786,-1.3244194528498863,-0.8805548722206928,Texas,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.099609851463976
Monte Morris,0.12388899960963537,-0.7325777283989076,-0.7292776512525081,-0.3960271857831861,-0.35472942989910333,-0.1550940360948139,-0.26016387692782145,-0.036218680939934765,0.5724042019788554,-0.5114842085227221,-0.45569455480488075,-0.3635051651954981,-0.6639992503048768,-0.6345082843268572,-0.24080293402599012,-0.8356291314774217,-0.2576475655978558,-0.005528302607883689,-0.005013517429561771,-0.18310252515247352,-1.154865618556856,-1.4500376913520416,-0.5036932474133801,,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-0.17136472412832623
Trey Murphy III,1.2519462138538087,0.44330846296555604,-0.6824565853588123,0.9612355212560665,1.078285358554922,0.1581459114269778,1.614987689948523,2.8568894488122814,0.533831421754572,-0.05539260659245671,-0.2719345534481166,0.8575363394517105,0.8139198504424106,0.7223703647517628,0.38559039490725855,-0.1174757134437755,0.4717409466769302,-0.030706854869830307,0.5392141047132777,0.07764491486769283,-0.6356088042182195,-0.4450917833347979,0.9736043218312866,Louisiana,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0.6058056614984075
Dejounte Murray,2.2389962763174607,3.2552102249240558,-0.6636665523356843,2.7397176891006048,2.8752404107433023,0.29003641564667976,2.309992783676613,2.5015954679655183,0.4245418777857687,2.2820768533001545,2.361958799332168,0.2877169706163467,1.2244529339833237,1.2651218243832105,0.28517619713933356,0.026154970162953865,0.0730969321167629,2.9231592107924835,2.484095540430922,-0.18310252515247352,1.9606752674749623,0.30861764767813527,2.13433812623781,Georgia,False,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1.8161288849947792
Jamal Murray,1.34595098170749,2.2838259798838467,-0.6766039521221002,2.4589047152304144,2.3975688145919603,0.4713858589487695,2.1672063025319224,1.8417637892501004,0.8231272734366979,2.0540310523350214,2.1169454641898167,0.23344845929869296,1.2244529339833237,1.0615900270214176,0.5672922765825523,-0.1174757134437755,-0.03715123378811,2.991268222732027,1.2395410115006804,0.12513963918225884,1.3116042495516669,0.30861764767813527,1.9383700813380076,Colorado,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1.6319952438913596
Keegan Murray,2.1919938923906197,3.2040847383429925,-0.6701352522288923,1.4292571443730502,1.4877181552560717,0.24882063307802288,1.119201297085013,2.247814053074973,0.3923978942655324,0.7997791470267912,0.6162387864429097,0.572626655034029,0.07496030006876683,0.04393104021245277,0.4620964503494875,0.8879390718033291,0.7082792479396308,-0.16500773619061904,0.7192711835515649,0.6786268299988387,-0.3759803970489013,1.4391817941975351,1.0339021818004563,California,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0.8356883665966719
Kris Murray,1.4869581334880115,0.7500613824519379,-0.7067912182904041,-0.20881853653639265,-0.05902796561493928,-0.22928244471839623,-0.20289575055101264,0.42058786586304675,-0.18619380909871958,-0.2834384075575895,-0.30256122034091065,0.3352019180192938,-0.4997860168885116,-0.43097648696506424,-0.35078038872419426,0.8879390718033291,-0.040758706058921935,-0.2724484412472499,0.5392141047132777,-0.3230096952197376,-0.24616619346424223,-0.0682370678283313,-0.33787413249816245,Oregon,False,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0.026419689470217694
Mike Muscala,1.0639366781464465,-0.4258248089125257,-0.738826684428196,-0.7704444842767729,-0.7414159601168561,-0.534279235726457,-0.11543226265839021,-0.18848752987426198,-0.03190268820158588,-0.8535529099704214,-0.8844678913039968,-0.05824478903369565,-0.7461058670130594,-0.7023522167807882,-0.25992944788654737,-0.1174757134437755,-0.7184404155139974,-0.16013078076629245,-0.7211854471547339,-0.7842675158955258,-0.8952372113875376,-0.6963282603391089,-0.8051825472592303,,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.8501552562622967
Svi Mykhailiuk,0.49990807102435986,-0.6303267552367803,-0.7425230843671721,-0.6300379973416779,-0.6504308941832673,-0.06441931444376925,-0.037633619596509425,0.21756273395061054,0.5916905920909972,-0.9105643602117047,-1.0069745588751728,0.28093340670164,-0.9103191004294245,-0.9058840141425812,-0.3220906179333584,-0.6919984478706924,-0.9869119111097258,-0.3798891463038808,-0.5411283683164465,-0.9239916103508831,-1.0250514149721968,-1.3244194528498863,-0.6544378973363052,Massachusetts,False,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-1.0263925539412406
Larry Nance Jr.,1.439955749561171,-0.7325777283989076,-0.7123358181988682,-0.20881853653639265,-0.49120702879948663,1.229756258212055,-0.12576114584304665,-0.5437815107210254,0.7588393063962254,-0.11240405683373984,-0.3331878872337047,1.0542596929782053,-0.33557278347214625,-0.36313255451113324,0.17041711397599008,1.0315697554100585,0.8561488680394848,-0.07706805687202262,0.7192711835515649,-0.4535995300344875,-0.3759803970489013,0.05738117067382432,-0.3981719924673324,Louisiana,False,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.32502067850398797
